"","SID","FLDSID","SDATE","SITE","SUBSITE","REGION","FQC","TYPE","SUBTYPE","STUDY","SUBSTUDY","DEPTH","FLDCOMMENT","QCFLAG","FLDMETHOD","QCCOMMENT","LQC","HABITAT","DATAFILE","SPECIES","COMPONENT","LABNAME","LABSID","STORET","PARAMETER","LABAID","ADATE","RESULT","UNIT","MDL","PQL","REMARK","LABCOMMENT","QCFLAG.1","SID.1"
"61",2035301,"P123746-11",2021-03-17 09:25:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1530",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079011",97017,"TN","SM4500NC",2021-03-19 11:39:00,1.23,"mg/L",0.05,0.1,NA,NA,NA,2035301
"62",2035301,"P123746-11",2021-03-17 09:25:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1530",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079011",680,"TOC","SM5310B",2021-04-06 23:37:00,20.6,"mg/L",0.8,2,NA,NA,NA,2035301
"63",2035301,"P123746-11",2021-03-17 09:25:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1530",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079011",1105,"TOT AL","SM3120B",2021-03-24 14:11:00,9,"ug/L",8,16,"I",NA,NA,2035301
"64",2035301,"P123746-11",2021-03-17 09:25:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1530",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079011",1045,"TOTFE","SM3120B",2021-03-24 14:11:00,22,"ug/L",3,6,NA,NA,NA,2035301
"65",2035301,"P123746-11",2021-03-17 09:25:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1530",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079011",665,"TPO4","SM4500PF",2021-03-18 13:52:00,0.016,"mg/L",0.002,0.004,NA,NA,NA,2035301
"66",2035301,"P123746-11",2021-03-17 09:25:00,"ST56C1BG344B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1530",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079011",530,"TSS","EPA 160.2",2021-03-18 08:01:00,3,"mg/L",3,12,"U",NA,NA,2035301
"67",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",410,"ALKA","SM2320B",2021-03-18 14:09:00,1,"mg/L CaCO3",1,4,"U",NA,NA,2035302
"68",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",49548,"APA","SFWMD 3160",2021-03-18 15:51:00,1,"nmo/min-mL",1,4,"U",NA,NA,2035302
"69",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",915,"CA","SM3120B",2021-04-07 12:21:00,0.3,"mg/L",0.3,1.2,"U",NA,NA,2035302
"70",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",941,"CL","SM4110B",2021-03-19 17:02:00,0.5,"mg/L",0.5,1,"U",NA,NA,2035302
"71",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",80,"COLOR","SM2120C",2021-03-18 13:27:00,1,"PCU",1,4,"U",NA,NA,2035302
"72",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",98011,"CHLOROPHYLL A","EPA 447.0",2021-03-26 17:51:00,0.016,"ug/L",0.016,0.064,"U",NA,NA,2035302
"73",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",98010,"CHLOROPHYLL B","EPA 447.0",2021-03-26 17:51:00,0.016,"ug/L",0.016,0.064,"U",NA,NA,2035302
"74",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",681,"DOC","SM5310B",2021-04-06 23:55:00,0.8,"mg/L",0.8,2,"U",NA,NA,2035302
"75",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",905,"HARDNESS","SM2340B",2021-04-07 12:21:00,1,"mg/L",1,4,"U",NA,NA,2035302
"76",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",935,"K","SM3120B",2021-04-07 12:21:00,0.1,"mg/L",0.1,0.4,"U",NA,NA,2035302
"77",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",925,"MG","SM3120B",2021-04-07 12:21:00,0.1,"mg/L",0.1,0.4,"U",NA,NA,2035302
"78",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",930,NA,"SM3120B",2021-04-07 12:21:00,0.4,"mg/L",0.4,1.6,"U",NA,NA,2035302
"79",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",608,"NH4","SM4500NH3H",2021-03-31 16:07:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2035302
"80",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",630,"NOX","SM4500NO3F",2021-03-31 16:07:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2035302
"81",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",671,"OPO4","SM4500PF",2021-03-18 11:30:00,0.002,"mg/L",0.002,0.008,"U",NA,NA,2035302
"82",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",98013,"PHEOPHYTIN A","EPA 447.0",2021-03-26 17:51:00,0.008,"ug/L",0.008,0.032,"U",NA,NA,2035302
"83",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",946,"SO4","SM4110B",2021-03-19 17:02:00,0.1,"mg/L",0.1,0.4,"U",NA,NA,2035302
"84",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",666,"TDPO4","SM4500PF",2021-03-29 10:22:00,0.002,"mg/L",0.002,0.004,"U",NA,NA,2035302
"85",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",515,"TDS","SM2540C",2021-03-18 13:59:00,25,"mg/L",25,100,"U",NA,NA,2035302
"86",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",1106,"TDSAL","SM3120B",2021-03-24 13:58:00,8,"ug/L",8,16,"U",NA,NA,2035302
"87",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",1046,"TDSFE","SM3120B",2021-03-24 13:58:00,3,"ug/L",3,6,"U",NA,NA,2035302
"88",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",97017,"TN","SM4500NC",2021-03-19 11:41:00,0.05,"mg/L",0.05,0.1,"U",NA,NA,2035302
"89",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",680,"TOC","SM5310B",2021-04-07 00:14:00,0.8,"mg/L",0.8,2,"U",NA,NA,2035302
"90",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",1105,"TOT AL","SM3120B",2021-03-24 14:13:00,8,"ug/L",8,16,"U",NA,NA,2035302
"91",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",1045,"TOTFE","SM3120B",2021-03-24 14:13:00,3,"ug/L",3,6,"U",NA,NA,2035302
"92",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",665,"TPO4","SM4500PF",2021-03-18 13:53:00,0.002,"mg/L",0.002,0.004,"U",NA,NA,2035302
"93",2035302,"P123746-12",2021-03-17 09:30:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through peristaltic pump tubing to 2L sample bottles. Processed at 1635",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079012",530,"TSS","EPA 160.2",2021-03-18 08:12:00,3,"mg/L",3,12,"U",NA,NA,2035302
"94",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",410,"ALKA","SM2320B",2021-03-18 13:04:00,252,"mg/L CaCO3",1,4,NA,NA,NA,2035303
"95",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",49548,"APA","SFWMD 3160",2021-03-18 15:51:00,3.5,"nmo/min-mL",1,4,"I",NA,NA,2035303
"96",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",915,"CA","SM3120B",2021-04-07 12:10:00,87.7,"mg/L",0.3,1.2,NA,NA,NA,2035303
"97",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",941,"CL","SM4110B",2021-03-19 15:01:00,49.6,"mg/L",0.5,1,NA,NA,NA,2035303
"98",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",80,"COLOR","SM2120C",2021-03-18 13:17:00,71,"PCU",1,4,NA,NA,NA,2035303
"99",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",98011,"CHLOROPHYLL A","EPA 447.0",2021-03-26 16:23:00,15.3,"ug/L",0.023,0.091,NA,NA,NA,2035303
"100",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",98010,"CHLOROPHYLL B","EPA 447.0",2021-03-26 16:23:00,1.29,"ug/L",0.023,0.091,NA,NA,NA,2035303
"101",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",681,"DOC","SM5310B",2021-04-01 02:11:00,21.8,"mg/L",0.8,2,NA,NA,NA,2035303
"102",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",905,"HARDNESS","SM2340B",2021-04-07 12:10:00,251.5,"mg/L",1,4,NA,NA,NA,2035303
"103",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",935,"K","SM3120B",2021-04-07 12:10:00,4.6,"mg/L",0.1,0.4,NA,NA,NA,2035303
"104",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",925,"MG","SM3120B",2021-04-07 12:10:00,7.9,"mg/L",0.1,0.4,NA,NA,NA,2035303
"105",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",930,NA,"SM3120B",2021-04-07 12:10:00,39.6,"mg/L",0.4,1.6,NA,NA,NA,2035303
"106",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",608,"NH4","SM4500NH3H",2021-03-31 15:57:00,0.017,"mg/L",0.005,0.01,NA,NA,NA,2035303
"107",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",630,"NOX","SM4500NO3F",2021-03-31 15:57:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2035303
"108",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",671,"OPO4","SM4500PF",2021-03-18 11:22:00,0.008,"mg/L",0.002,0.008,NA,NA,NA,2035303
"109",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",98013,"PHEOPHYTIN A","EPA 447.0",2021-03-26 16:23:00,1.22,"ug/L",0.011,0.046,NA,NA,NA,2035303
"110",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",946,"SO4","SM4110B",2021-03-19 15:01:00,6.1,"mg/L",0.1,0.4,NA,NA,NA,2035303
"111",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",666,"TDPO4","SM4500PF",2021-03-29 10:02:00,0.022,"mg/L",0.002,0.004,NA,NA,NA,2035303
"112",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",515,"TDS","SM2540C",2021-03-18 13:41:00,389,"mg/L",25,100,NA,NA,NA,2035303
"113",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",1106,"TDSAL","SM3120B",2021-03-24 13:44:00,8,"ug/L",8,16,"I",NA,NA,2035303
"114",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",1046,"TDSFE","SM3120B",2021-03-24 13:44:00,57,"ug/L",3,6,NA,NA,NA,2035303
"115",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",97017,"TN","SM4500NC",2021-03-19 11:23:00,1.44,"mg/L",0.05,0.1,NA,NA,NA,2035303
"116",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",680,"TOC","SM5310B",2021-04-01 02:29:00,22.4,"mg/L",0.8,2,NA,NA,NA,2035303
"117",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",1105,"TOT AL","SM3120B",2021-03-24 13:59:00,90,"ug/L",8,16,NA,NA,NA,2035303
"118",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",1045,"TOTFE","SM3120B",2021-03-24 13:59:00,246,"ug/L",3,6,NA,NA,NA,2035303
"119",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",665,"TPO4","SM4500PF",2021-03-18 13:33:00,0.075,"mg/L",0.002,0.004,NA,NA,NA,2035303
"120",2035303,"P123746-2",2021-03-17 12:40:00,"ST56C1AG342B",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.5,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1532",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079002",530,"TSS","EPA 160.2",2021-03-18 07:51:00,9,"mg/L",3,12,"I",NA,NA,2035303
"121",2035309,"P123746-6",2021-03-17 11:19:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.16,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1605",NA,"GRAB",NA,NA,NA,"WMD_79079-2104191014.csv",NA,NA,"SFWMD","79079006",410,"ALKA","SM2320B",2021-03-18 13:15:00,267,"mg/L CaCO3",1,4,NA,NA,NA,2035309
