"","SID","FLDSID","SDATE","SITE","SUBSITE","REGION","FQC","TYPE","SUBTYPE","STUDY","SUBSTUDY","DEPTH","FLDCOMMENT","QCFLAG","FLDMETHOD","QCCOMMENT","LQC","HABITAT","DATAFILE","SPECIES","COMPONENT","LABNAME","LABSID","STORET","PARAMETER","LABAID","ADATE","RESULT","UNIT","MDL","PQL","REMARK","LABCOMMENT","QCFLAG.1","SID.1"
"68",2028673,"P107344-2",2019-07-25 07:39:00,"STA1WC1OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761002,905,"HARDNESS","SM2340B",2019-08-07 12:02:00,303.9,"mg/L",1,4,NA,NA,NA,2028673
"69",2028673,"P107344-2",2019-07-25 07:39:00,"STA1WC1OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761002,935,"K","SM3120B",2019-08-07 12:02:00,10.5,"mg/L",0.1,0.4,NA,NA,NA,2028673
"70",2028673,"P107344-2",2019-07-25 07:39:00,"STA1WC1OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761002,925,"MG","SM3120B",2019-08-07 12:02:00,24.4,"mg/L",0.1,0.4,NA,NA,NA,2028673
"71",2028673,"P107344-2",2019-07-25 07:39:00,"STA1WC1OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761002,930,NA,"SM3120B",2019-08-07 12:02:00,95.2,"mg/L",0.4,1.6,NA,NA,NA,2028673
"72",2028673,"P107344-2",2019-07-25 07:39:00,"STA1WC1OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761002,608,"NH4","SM4500NH3H",2019-08-06 11:44:00,0.046,"mg/L",0.005,0.01,NA,NA,NA,2028673
"73",2028676,"P107344-3",2019-07-25 07:52:00,"STA1WC2OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761003,915,"CA","SM3120B",2019-08-07 11:55:00,82.3,"mg/L",0.3,1.2,NA,NA,NA,2028676
"74",2028676,"P107344-3",2019-07-25 07:52:00,"STA1WC2OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761003,905,"HARDNESS","SM2340B",2019-08-07 11:55:00,300,"mg/L",1,4,NA,NA,NA,2028676
"75",2028676,"P107344-3",2019-07-25 07:52:00,"STA1WC2OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761003,935,"K","SM3120B",2019-08-07 11:55:00,9.7,"mg/L",0.1,0.4,NA,NA,NA,2028676
"76",2028676,"P107344-3",2019-07-25 07:52:00,"STA1WC2OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761003,925,"MG","SM3120B",2019-08-07 11:55:00,23,"mg/L",0.1,0.4,NA,NA,NA,2028676
"77",2028676,"P107344-3",2019-07-25 07:52:00,"STA1WC2OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761003,930,NA,"SM3120B",2019-08-07 11:55:00,92.1,"mg/L",0.4,1.6,NA,NA,NA,2028676
"78",2028676,"P107344-3",2019-07-25 07:52:00,"STA1WC2OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761003,608,"NH4","SM4500NH3H",2019-08-06 11:46:00,0.061,"mg/L",0.005,0.01,NA,NA,NA,2028676
"79",2028676,"P107344-3",2019-07-25 07:52:00,"STA1WC2OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761003,631,"NOX","SM4500NO3F",2019-08-06 11:46:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2028676
"80",2028676,"P107344-3",2019-07-25 07:52:00,"STA1WC2OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761003,671,"OPO4","SM4500PF",2019-07-25 14:58:00,0.005,"mg/L",0.002,0.008,"I",NA,NA,2028676
"81",2028676,"P107344-3",2019-07-25 07:52:00,"STA1WC2OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761003,666,"TDPO4","SM4500PF",2019-08-05 11:11:00,0.018,"mg/L",0.002,0.004,NA,NA,NA,2028676
"82",2028676,"P107344-3",2019-07-25 07:52:00,"STA1WC2OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761003,97017,"TN","SM4500NC",2019-08-02 09:27:00,2.02,"mg/L",0.05,0.1,NA,NA,NA,2028676
"83",2028676,"P107344-3",2019-07-25 07:52:00,"STA1WC2OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761003,680,"TOC","SM5310B",2019-08-13 19:12:00,32,"mg/L",0.8,2,NA,NA,NA,2028676
"84",2028676,"P107344-3",2019-07-25 07:52:00,"STA1WC2OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761003,665,"TPO4","SM4500PF",2019-08-05 11:10:00,0.032,"mg/L",0.002,0.004,NA,NA,NA,2028676
"85",2028668,"P107344-4",2019-07-25 08:06:00,"STA1WC3OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761004,915,"CA","SM3120B",2019-08-07 12:03:00,84.8,"mg/L",0.3,1.2,NA,NA,NA,2028668
"86",2028668,"P107344-4",2019-07-25 08:06:00,"STA1WC3OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761004,905,"HARDNESS","SM2340B",2019-08-07 12:03:00,313.7,"mg/L",1,4,NA,NA,NA,2028668
"87",2028668,"P107344-4",2019-07-25 08:06:00,"STA1WC3OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761004,935,"K","SM3120B",2019-08-07 12:03:00,10.7,"mg/L",0.1,0.4,NA,NA,NA,2028668
"88",2028668,"P107344-4",2019-07-25 08:06:00,"STA1WC3OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761004,925,"MG","SM3120B",2019-08-07 12:03:00,24.8,"mg/L",0.1,0.4,NA,NA,NA,2028668
"89",2028668,"P107344-4",2019-07-25 08:06:00,"STA1WC3OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761004,930,NA,"SM3120B",2019-08-07 12:03:00,91.2,"mg/L",0.4,1.6,NA,NA,NA,2028668
"90",2028668,"P107344-4",2019-07-25 08:06:00,"STA1WC3OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761004,608,"NH4","SM4500NH3H",2019-08-06 11:47:00,0.072,"mg/L",0.005,0.01,NA,NA,NA,2028668
"91",2028668,"P107344-4",2019-07-25 08:06:00,"STA1WC3OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761004,631,"NOX","SM4500NO3F",2019-08-06 11:47:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2028668
"92",2028668,"P107344-4",2019-07-25 08:06:00,"STA1WC3OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761004,671,"OPO4","SM4500PF",2019-07-25 15:01:00,0.002,"mg/L",0.002,0.008,"I",NA,NA,2028668
"93",2028668,"P107344-4",2019-07-25 08:06:00,"STA1WC3OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761004,666,"TDPO4","SM4500PF",2019-08-05 11:15:00,0.016,"mg/L",0.002,0.004,NA,NA,NA,2028668
"94",2028668,"P107344-4",2019-07-25 08:06:00,"STA1WC3OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761004,97017,"TN","SM4500NC",2019-08-02 09:28:00,2.33,"mg/L",0.05,0.1,NA,NA,NA,2028668
"95",2028668,"P107344-4",2019-07-25 08:06:00,"STA1WC3OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761004,680,"TOC","SM5310B",2019-08-13 19:36:00,34.3,"mg/L",0.8,2,NA,NA,NA,2028668
"96",2028668,"P107344-4",2019-07-25 08:06:00,"STA1WC3OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761004,665,"TPO4","SM4500PF",2019-08-05 11:13:00,0.05,"mg/L",0.002,0.004,NA,NA,NA,2028668
"97",2028674,"P107344-5",2019-07-25 08:16:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761005,915,"CA","SM3120B",2019-08-07 12:04:00,81.8,"mg/L",0.3,1.2,NA,NA,NA,2028674
"98",2028674,"P107344-5",2019-07-25 08:16:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761005,905,"HARDNESS","SM2340B",2019-08-07 12:04:00,303.4,"mg/L",1,4,NA,NA,NA,2028674
"99",2028674,"P107344-5",2019-07-25 08:16:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761005,935,"K","SM3120B",2019-08-07 12:04:00,10.4,"mg/L",0.1,0.4,NA,NA,NA,2028674
"100",2028674,"P107344-5",2019-07-25 08:16:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761005,925,"MG","SM3120B",2019-08-07 12:04:00,24.1,"mg/L",0.1,0.4,NA,NA,NA,2028674
"101",2028674,"P107344-5",2019-07-25 08:16:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761005,930,NA,"SM3120B",2019-08-07 12:04:00,96.8,"mg/L",0.4,1.6,NA,NA,NA,2028674
"102",2028674,"P107344-5",2019-07-25 08:16:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761005,608,"NH4","SM4500NH3H",2019-08-06 11:49:00,0.116,"mg/L",0.005,0.01,NA,NA,NA,2028674
"103",2028674,"P107344-5",2019-07-25 08:16:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761005,631,"NOX","SM4500NO3F",2019-08-06 11:49:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2028674
"104",2028674,"P107344-5",2019-07-25 08:16:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761005,671,"OPO4","SM4500PF",2019-07-25 15:03:00,0.007,"mg/L",0.002,0.008,"I",NA,NA,2028674
"105",2028674,"P107344-5",2019-07-25 08:16:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761005,666,"TDPO4","SM4500PF",2019-08-05 11:18:00,0.019,"mg/L",0.002,0.004,NA,NA,NA,2028674
"106",2028674,"P107344-5",2019-07-25 08:16:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761005,97017,"TN","SM4500NC",2019-08-02 09:30:00,2.33,"mg/L",0.05,0.1,NA,NA,NA,2028674
"107",2028674,"P107344-5",2019-07-25 08:16:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761005,680,"TOC","SM5310B",2019-08-13 19:56:00,32.6,"mg/L",0.8,2,NA,NA,NA,2028674
"108",2028674,"P107344-5",2019-07-25 08:16:00,"STA1WC4OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761005,665,"TPO4","SM4500PF",2019-08-05 11:16:00,0.049,"mg/L",0.002,0.004,NA,NA,NA,2028674
"109",2028664,"P107344-1",2019-07-25 07:20:00,"STA1WHCOUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761001,915,"CA","SM3120B",2019-08-07 12:00:00,95.4,"mg/L",0.3,1.2,NA,NA,NA,2028664
"110",2028664,"P107344-1",2019-07-25 07:20:00,"STA1WHCOUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761001,905,"HARDNESS","SM2340B",2019-08-07 12:00:00,335.8,"mg/L",1,4,NA,NA,NA,2028664
"111",2028664,"P107344-1",2019-07-25 07:20:00,"STA1WHCOUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761001,935,"K","SM3120B",2019-08-07 12:00:00,8.7,"mg/L",0.1,0.4,NA,NA,NA,2028664
"112",2028664,"P107344-1",2019-07-25 07:20:00,"STA1WHCOUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761001,925,"MG","SM3120B",2019-08-07 12:00:00,23.7,"mg/L",0.1,0.4,NA,NA,NA,2028664
"113",2028664,"P107344-1",2019-07-25 07:20:00,"STA1WHCOUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761001,930,NA,"SM3120B",2019-08-07 12:00:00,82.8,"mg/L",0.4,1.6,NA,NA,NA,2028664
"114",2028664,"P107344-1",2019-07-25 07:20:00,"STA1WHCOUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761001,608,"NH4","SM4500NH3H",2019-08-06 11:43:00,0.188,"mg/L",0.005,0.01,NA,NA,NA,2028664
"115",2028664,"P107344-1",2019-07-25 07:20:00,"STA1WHCOUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761001,631,"NOX","SM4500NO3F",2019-08-06 11:43:00,0.916,"mg/L",0.005,0.01,NA,NA,NA,2028664
"116",2028664,"P107344-1",2019-07-25 07:20:00,"STA1WHCOUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761001,671,"OPO4","SM4500PF",2019-07-25 14:49:00,0.072,"mg/L",0.002,0.008,NA,NA,NA,2028664
"117",2028664,"P107344-1",2019-07-25 07:20:00,"STA1WHCOUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761001,666,"TDPO4","SM4500PF",2019-08-05 10:50:00,0.088,"mg/L",0.002,0.004,NA,NA,NA,2028664
"118",2028664,"P107344-1",2019-07-25 07:20:00,"STA1WHCOUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761001,97017,"TN","SM4500NC",2019-08-02 09:24:00,3.24,"mg/L",0.05,0.1,NA,NA,NA,2028664
"119",2028664,"P107344-1",2019-07-25 07:20:00,"STA1WHCOUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761001,680,"TOC","SM5310B",2019-08-13 18:25:00,31.8,"mg/L",0.8,2,NA,NA,NA,2028664
"120",2028664,"P107344-1",2019-07-25 07:20:00,"STA1WHCOUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71761-1908211255.csv",NA,NA,"SFWMD",71761001,665,"TPO4","SM4500PF",2019-08-05 11:05:00,0.123,"mg/L",0.002,0.004,NA,NA,NA,2028664
"121",2028691,"P107345-17",2019-08-12 12:02:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71762-1909171025.csv",NA,NA,"SFWMD",71762017,925,"MG","SM3120B",2019-08-19 14:17:00,0.1,"mg/L",0.1,0.4,"U",NA,NA,2028691
"122",2028691,"P107345-17",2019-08-12 12:02:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71762-1909171025.csv",NA,NA,"SFWMD",71762017,930,NA,"SM3120B",2019-08-19 14:17:00,0.4,"mg/L",0.4,1.6,"U",NA,NA,2028691
"123",2028691,"P107345-17",2019-08-12 12:02:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71762-1909171025.csv",NA,NA,"SFWMD",71762017,608,"NH4","SM4500NH3H",2019-08-20 11:17:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2028691
"124",2028691,"P107345-17",2019-08-12 12:02:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71762-1909171025.csv",NA,NA,"SFWMD",71762017,631,"NOX","SM4500NO3F",2019-08-20 11:17:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2028691
"125",2028691,"P107345-17",2019-08-12 12:02:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71762-1909171025.csv",NA,NA,"SFWMD",71762017,671,"OPO4","SM4500PF",2019-08-13 14:37:00,0.002,"mg/L",0.002,0.008,"U",NA,NA,2028691
"126",2028691,"P107345-17",2019-08-12 12:02:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71762-1909171025.csv",NA,NA,"SFWMD",71762017,666,"TDPO4","SM4500PF",2019-08-21 12:30:00,0.002,"mg/L",0.002,0.004,"U",NA,NA,2028691
"127",2028691,"P107345-17",2019-08-12 12:02:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71762-1909171025.csv",NA,NA,"SFWMD",71762017,97017,"TN","SM4500NC",2019-08-16 11:30:00,0.05,"mg/L",0.05,0.1,"U",NA,NA,2028691
"128",2028691,"P107345-17",2019-08-12 12:02:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71762-1909171025.csv",NA,NA,"SFWMD",71762017,680,"TOC","SM5310B",2019-08-16 18:58:00,0.8,"mg/L",0.8,2,"U",NA,NA,2028691
"129",2028691,"P107345-17",2019-08-12 12:02:00,"EB","FINAL","STA1W_NTC","EB","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",NA,NA,NA,"GRAB",NA,NA,NA,"NEW_71762-1909171025.csv",NA,NA,"SFWMD",71762017,665,"TPO4","SM4500PF",2019-08-21 12:29:00,0.002,"mg/L",0.002,0.004,"U",NA,NA,2028691
"130",2028683,"P107345-18",2019-08-12 10:30:00,"STA1WC9OUT",NA,"STA1W_NTC","RS","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71762-1909171025.csv",NA,NA,"SFWMD",71762018,915,"CA","SM3120B",2019-08-19 14:19:00,73.4,"mg/L",0.3,1.2,NA,NA,NA,2028683
"131",2028683,"P107345-18",2019-08-12 10:30:00,"STA1WC9OUT",NA,"STA1W_NTC","RS","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71762-1909171025.csv",NA,NA,"SFWMD",71762018,905,"HARDNESS","SM2340B",2019-08-19 14:19:00,279.4,"mg/L",1,4,NA,NA,NA,2028683
"132",2028683,"P107345-18",2019-08-12 10:30:00,"STA1WC9OUT",NA,"STA1W_NTC","RS","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71762-1909171025.csv",NA,NA,"SFWMD",71762018,935,"K","SM3120B",2019-08-19 14:19:00,10,"mg/L",0.1,0.4,NA,NA,NA,2028683
"133",2028683,"P107345-18",2019-08-12 10:30:00,"STA1WC9OUT",NA,"STA1W_NTC","RS","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71762-1909171025.csv",NA,NA,"SFWMD",71762018,925,"MG","SM3120B",2019-08-19 14:19:00,23.3,"mg/L",0.1,0.4,NA,NA,NA,2028683
"134",2028683,"P107345-18",2019-08-12 10:30:00,"STA1WC9OUT",NA,"STA1W_NTC","RS","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71762-1909171025.csv",NA,NA,"SFWMD",71762018,930,NA,"SM3120B",2019-08-19 14:19:00,88.8,"mg/L",0.4,1.6,NA,NA,NA,2028683
"135",2028683,"P107345-18",2019-08-12 10:30:00,"STA1WC9OUT",NA,"STA1W_NTC","RS","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71762-1909171025.csv",NA,NA,"SFWMD",71762018,608,"NH4","SM4500NH3H",2019-08-20 11:18:00,0.043,"mg/L",0.005,0.01,NA,NA,NA,2028683
"136",2028683,"P107345-18",2019-08-12 10:30:00,"STA1WC9OUT",NA,"STA1W_NTC","RS","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"NEW_71762-1909171025.csv",NA,NA,"SFWMD",71762018,631,"NOX","SM4500NO3F",2019-08-20 11:18:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2028683
